state,q0,q1,q2,q3,q4,q5,q6,q7,q8
"1,0,0,-1,0,0,-1,-1,1",-99,8.999999999999986,8.999999999999986,-99,9.999999999999993,8.999999999999986,-99,-99,-99
"1,0,0,-1,0,0,-1,0,0",-99,8.150365553162448,8.269149288344675,-99,5.354541792113834,5.757828056361077,-99,4.736729206680681,1.2411914456961057
"1,0,0,-1,0,0,-1,0,1",-99,8.999999999999986,8.999999999999986,-99,9.999999999999993,8.999999999999986,-99,6.043113920724969,-99
"1,0,0,-1,0,0,-1,1,-1",-99,8.999999999999986,5.894838925354744,-99,5.931217930407993,4.499999999999993,-99,-99,-99
"1,0,0,-1,0,0,-1,1,0",-99,8.999999999999986,8.752849742732648,-99,8.999999999999986,8.09999999999998,-99,-99,3.9016284528598906
"1,0,0,-1,0,0,-1,1,1",-99,0,0,-99,0,0,-99,-99,-99
"1,0,0,-1,0,0,0,-1,0",-99,3.8540046784749604,8.186363444581803,-99,6.055127057990939,4.656233143449445,4.782789467085005,-99,-5.774474297879945
"1,0,0,-1,0,0,0,-1,1",-99,8.999999999999986,8.999999999999986,-99,9.999999999999993,8.999999999999986,3.8861311245145505,-99,-99
"1,0,0,-1,0,0,0,0,-1",-99,4.895817494634441,5.036423399524449,-99,4.381712621632137,4.08109469125052,3.3001273277692067,3.4749543921554173,-99
"1,0,0,-1,0,0,0,0,0",-99,8.836490479414673,8.51258247433359,-99,8.56885572234012,7.862061153937126,7.337413758778733,7.472242744242516,8.49063674287849
"1,0,0,-1,0,0,0,0,1",-99,0,0,-99,0,0,0,0,-99
"1,0,0,-1,0,0,0,1,-1",-99,8.999999999999986,7.5457950465117465,-99,8.548527494743578,6.451068449815595,3.1635667118246253,-99,-99
"1,0,0,-1,0,0,0,1,0",-99,0,0,-99,0,0,0,-99,0
"1,0,0,-1,0,0,1,-1,-1",-99,5.751739494196961,8.999999999999986,-99,5.363101019553439,4.499999999999993,-99,-99,-99
"1,0,0,-1,0,0,1,-1,0",-99,8.092031743148805,8.999999999999986,-99,8.999999999999986,7.091564461775021,-99,-99,3.8620009804429145
"1,0,0,-1,0,0,1,-1,1",-99,0,0,-99,0,0,-99,-99,-99
"1,0,0,-1,0,0,1,0,-1",-99,8.434962383533753,8.999999999999986,-99,8.149107019203505,5.533558732093727,-99,2.3687250712460113,-99
"1,0,0,-1,0,0,1,0,0",-99,0,0,-99,0,0,-99,0,0
"1,0,0,-1,0,0,1,1,-1",-99,0,0,-99,0,0,-99,-99,-99
"1,0,0,-1,0,1,-1,-1,0",-99,-14.64919995057665,-6.039991704124212,-99,-12.108251292349241,-99,-99,-99,8.999999999999986
"1,0,0,-1,0,1,-1,-1,1",-99,8.999999999999986,9.999999999999993,-99,9.999999999999993,-99,-99,-99,-99
"1,0,0,-1,0,1,-1,0,-1",-99,-15.078062892391877,1.297885831200409,-99,-16.70789180129104,-99,-99,4.499999999999993,-99
"1,0,0,-1,0,1,-1,0,0",-99,8.917779263177398,8.999999999999986,-99,8.319165985514509,-99,-99,8.09999999999998,8.999999999999986
"1,0,0,-1,0,1,-1,0,1",-99,0,0,-99,0,-99,-99,0,-99
"1,0,0,-1,0,1,-1,1,-1",-99,8.999999999999986,7.344988679792721,-99,6.688613596235628,-99,-99,-99,-99
"1,0,0,-1,0,1,-1,1,0",-99,0,0,-99,0,-99,-99,-99,0
"1,0,0,-1,0,1,0,-1,-1",-99,1.1461885558258507,-16.481913482273363,-99,-17.380999547762045,-99,4.499999999999993,-99,-99
"1,0,0,-1,0,1,0,-1,0",-99,8.669429865832669,8.999999999999986,-99,8.108116471625248,-99,7.023162342552246,-99,8.999999999999986
"1,0,0,-1,0,1,0,-1,1",-99,0,0,-99,0,-99,0,-99,-99
"1,0,0,-1,0,1,0,0,-1",-99,7.720318622294143,8.639431809586988,-99,5.9930210883180965,-99,5.823322310384553,6.589686928025029,-99
"1,0,0,-1,0,1,0,0,0",-99,0,0,-99,0,-99,0,0,0
"1,0,0,-1,0,1,0,1,-1",-99,0,0,-99,0,-99,0,-99,-99
"1,0,0,-1,0,1,1,-1,-1",-99,6.843234163507851,8.999999999999986,-99,7.152476118033782,-99,-99,-99,-99
"1,0,0,-1,0,1,1,-1,0",-99,0,0,-99,0,-99,-99,-99,0
"1,0,0,-1,0,1,1,0,-1",-99,0,0,-99,0,-99,-99,0,-99
"1,0,0,-1,1,-1,-1,0,0",-99,8.999999999999986,8.999999999999986,-99,-99,-99,-99,8.999999999999986,9.999999999999993
"1,0,0,-1,1,-1,-1,0,1",-99,0,0,-99,-99,-99,-99,0,-99
"1,0,0,-1,1,-1,-1,1,-1",-99,9.999999999999993,4.9999999999999964,-99,-99,-99,-99,-99,-99
"1,0,0,-1,1,-1,-1,1,0",-99,9.999999999999993,8.999999999999986,-99,-99,-99,-99,-99,9.999999999999993
"1,0,0,-1,1,-1,-1,1,1",-99,0,0,-99,-99,-99,-99,-99,-99
"1,0,0,-1,1,-1,0,-1,0",-99,8.999999999999986,8.999999999999986,-99,-99,-99,8.999999999999986,-99,9.999999999999993
"1,0,0,-1,1,-1,0,-1,1",-99,0,0,-99,-99,-99,0,-99,-99
"1,0,0,-1,1,-1,0,0,-1",-99,-7.468538390699088,8.999999999999986,-99,-99,-99,-17.18554010214604,3.5136281023804052,-99
"1,0,0,-1,1,-1,0,0,0",-99,8.999999999999986,8.999999999999986,-99,-99,-99,8.999999999999986,8.999999999999986,9.999999999999993
"1,0,0,-1,1,-1,0,0,1",-99,0,0,-99,-99,-99,0,0,-99
"1,0,0,-1,1,-1,0,1,-1",-99,9.999999999999993,8.999999999999986,-99,-99,-99,-6.602739869794448,-99,-99
"1,0,0,-1,1,-1,0,1,0",-99,0,0,-99,-99,-99,0,-99,0
"1,0,0,-1,1,-1,1,-1,-1",-99,-19.999999999999986,9.999999999999993,-99,-99,-99,-99,-99,-99
"1,0,0,-1,1,-1,1,-1,0",-99,8.999999999999986,9.999999999999993,-99,-99,-99,-99,-99,9.999999999999993
"1,0,0,-1,1,-1,1,-1,1",-99,0,0,-99,-99,-99,-99,-99,-99
"1,0,0,-1,1,-1,1,0,-1",-99,-7.337649924738401,9.999999999999993,-99,-99,-99,-99,-1.6865404311525454,-99
"1,0,0,-1,1,-1,1,0,0",-99,0,0,-99,-99,-99,-99,0,0
"1,0,0,-1,1,-1,1,1,-1",-99,0,0,-99,-99,-99,-99,-99,-99
"1,0,0,-1,1,0,-1,-1,0",-99,-10.056668032061726,-0.7361309962790585,-99,-99,-13.255356410257711,-99,-99,9.999999999999993
"1,0,0,-1,1,0,-1,-1,1",-99,0,0,-99,-99,0,-99,-99,-99
"1,0,0,-1,1,0,-1,0,-1",-99,-1.3115166096714383,2.76243704279953,-99,-99,-16.750997949092593,-99,5.691342894290446,-99
"1,0,0,-1,1,0,-1,0,0",-99,8.999999999999986,8.999999999999986,-99,-99,8.101536466278562,-99,8.999999999999986,9.999999999999993
"1,0,0,-1,1,0,-1,0,1",-99,0,0,-99,-99,0,-99,0,-99
"1,0,0,-1,1,0,-1,1,-1",-99,9.999999999999993,7.364171457758368,-99,-99,6.801863084297035,-99,-99,-99
"1,0,0,-1,1,0,-1,1,0",-99,0,0,-99,-99,0,-99,-99,0
"1,0,0,-1,1,0,0,-1,-1",-99,-16.9916693297236,-5.957227877896146,-99,-99,-15.113925073277208,4.757342207673886,-99,-99
"1,0,0,-1,1,0,0,-1,0",-99,8.999999999999986,8.999999999999986,-99,-99,8.400550414796223,8.999999999999986,-99,9.999999999999993
"1,0,0,-1,1,0,0,-1,1",-99,0,0,-99,-99,0,0,-99,-99
"1,0,0,-1,1,0,0,0,-1",-99,8.999999999999986,8.999999999999986,-99,-99,6.063032314236217,7.2444966598318885,8.21091559992094,-99
"1,0,0,-1,1,0,0,0,0",-99,0,0,-99,-99,0,0,0,0
"1,0,0,-1,1,0,0,1,-1",-99,0,0,-99,-99,0,0,-99,-99
"1,0,0,-1,1,0,1,-1,-1",-99,6.098059836921405,9.999999999999993,-99,-99,6.683438569532218,-99,-99,-99
"1,0,0,-1,1,0,1,-1,0",-99,0,0,-99,-99,0,-99,-99,0
"1,0,0,-1,1,0,1,0,-1",-99,0,0,-99,-99,0,-99,0,-99
"1,0,0,-1,1,1,-1,-1,-1",-99,0,0,-99,-99,-99,-99,-99,-99
"1,0,0,-1,1,1,-1,-1,0",-99,-3.687958833555299,-2.6007008562279452,-99,-99,-99,-99,-99,9.999999999999993
"1,0,0,-1,1,1,-1,-1,1",-99,0,0,-99,-99,-99,-99,-99,-99
"1,0,0,-1,1,1,-1,0,-1",-99,-9.824271513907682,-6.435690491312084,-99,-99,-99,-99,6.109410667751524,-99
"1,0,0,-1,1,1,-1,0,0",-99,0,0,-99,-99,-99,-99,0,0
"1,0,0,-1,1,1,-1,1,-1",-99,0,0,-99,-99,-99,-99,-99,-99
"1,0,0,-1,1,1,0,-1,-1",-99,-5.285495711226341,-0.29024345082357206,-99,-99,-99,6.484722658141843,-99,-99
"1,0,0,-1,1,1,0,-1,0",-99,0,0,-99,-99,-99,0,-99,0
"1,0,0,-1,1,1,0,0,-1",-99,0,0,-99,-99,-99,0,0,-99
"1,0,0,-1,1,1,1,-1,-1",-99,0,0,-99,-99,-99,-99,-99,-99
"1,0,0,0,-1,-1,-1,0,1",-99,-19.86299220900207,-15.247299977561092,-19.54054295305435,-99,-99,-99,-19.833388785484658,-99
"1,0,0,0,-1,-1,-1,1,0",-99,-15.571256666516682,-1.3285863807228626,-10.868657613835861,-99,-99,-99,-99,-19.932739641035294
"1,0,0,0,-1,-1,-1,1,1",-99,-19.999999999999986,-10.447807046542636,-13.21821613128995,-99,-99,-99,-99,-99
"1,0,0,0,-1,-1,0,-1,1",-99,-16.245316802619822,-19.541484185370233,-18.19426066618104,-99,-99,-18.587540861141537,-99,-99
"1,0,0,0,-1,-1,0,0,0",-99,-10.105455926963918,2.8543424880844324,5.590497515146304,-99,-99,-14.863860297330108,-15.480410280278958,-16.881141130023572
"1,0,0,0,-1,-1,0,0,1",-99,-2.4104848286082303,-2.256581094003474,7.630806822579065,-99,-99,-0.5128480247453151,-1.401554691018128,-99
"1,0,0,0,-1,-1,0,1,-1",-99,-15.96000937277915,-3.8253702267351937,1.8402599867869458,-99,-99,-16.76519130232912,-99,-99
"1,0,0,0,-1,-1,0,1,0",-99,-3.3120469276075752,3.925470748823587,7.785867581144444,-99,-99,-0.11247837823403528,-99,-0.7898490241277184
"1,0,0,0,-1,-1,0,1,1",-99,0,0,0,-99,-99,0,-99,-99
"1,0,0,0,-1,-1,1,-1,0",-99,-4.968859706219023,-19.6041035871729,9.999999999999993,-99,-99,-99,-99,-19.78601486092294
"1,0,0,0,-1,-1,1,-1,1",-99,-8.010289887114059,-19.999999999999986,9.999999999999993,-99,-99,-99,-99,-99
"1,0,0,0,-1,-1,1,0,-1",-99,-19.280674712559804,-2.535254588986718,9.999999999999993,-99,-99,-99,-18.494084795633906,-99
"1,0,0,0,-1,-1,1,0,0",-99,0.44397829970311187,2.2895400544134654,9.999999999999993,-99,-99,-99,-3.0938081423270787,-1.5962356748814437
"1,0,0,0,-1,-1,1,0,1",-99,0,0,0,-99,-99,-99,0,-99
"1,0,0,0,-1,-1,1,1,-1",-99,-19.999999999999986,-2.0238912766232,9.999999999999993,-99,-99,-99,-99,-99
"1,0,0,0,-1,-1,1,1,0",-99,0,0,0,-99,-99,-99,-99,0
"1,0,0,0,-1,0,-1,-1,1",-99,-13.459877909828371,-6.928105546790606,-19.992721933918336,-99,-17.759259667985376,-99,-99,-99
"1,0,0,0,-1,0,-1,0,0",-99,-13.951101620457305,5.340360191261296,-16.10667874945332,-99,-17.857554204839627,-99,-16.41009773509412,-16.202300612528646
"1,0,0,0,-1,0,-1,0,1",-99,-1.105215074824657,8.999999999999986,-9.65302634594373,-99,-5.3559428207069395,-99,-7.048067664089705,-99
"1,0,0,0,-1,0,-1,1,-1",-99,-15.770765096266487,5.796472021023672,-15.03190302254134,-99,-15.88909822503707,-99,-99,-99
"1,0,0,0,-1,0,-1,1,0",-99,0.471092118249833,8.436748128349313,-4.709794287008838,-99,-0.15441262772285036,-99,-99,-3.525428839911825
"1,0,0,0,-1,0,-1,1,1",-99,0,0,0,-99,0,-99,-99,-99
"1,0,0,0,-1,0,0,-1,0",-99,5.397117139331432,-9.903094890136142,-12.87826745948235,-99,-13.655402460629418,2.8192974351501836,-99,-19.120572451653874
"1,0,0,0,-1,0,0,-1,1",-99,8.073418008995853,4.900330976156775,-1.9374734740072523,-99,3.704173001664941,1.4911974188115429,-99,-99
"1,0,0,0,-1,0,0,0,-1",-99,3.361451231215708,4.2132778134675855,3.674259419524703,-99,4.010124784834293,5.116818817778119,2.6325672456783527,-99
"1,0,0,0,-1,0,0,0,0",-99,7.907716094047412,7.5602528281412535,8.120862902835325,-99,7.505529695920384,7.798202673969365,7.423679913947861,7.436940730071392
"1,0,0,0,-1,0,0,0,1",-99,0,0,0,-99,0,0,0,-99
"1,0,0,0,-1,0,0,1,-1",-99,7.126844204110527,7.734914388731758,7.904089251780895,-99,6.290708197310155,7.6353578666783415,-99,-99
"1,0,0,0,-1,0,0,1,0",-99,0,0,0,-99,0,0,-99,0
"1,0,0,0,-1,0,1,-1,-1",-99,8.999999999999986,-0.13664884117941423,9.999999999999993,-99,3.1865673366052034,-99,-99,-99
"1,0,0,0,-1,0,1,-1,0",-99,8.999999999999986,3.5944842524494796,9.999999999999993,-99,1.5218369901025022,-99,-99,-6.360614710579193
"1,0,0,0,-1,0,1,-1,1",-99,0,0,0,-99,0,-99,-99,-99
"1,0,0,0,-1,0,1,0,-1",-99,8.999999999999986,8.999999999999986,9.999999999999993,-99,8.641646282989452,-99,8.517639011125857,-99
"1,0,0,0,-1,0,1,0,0",-99,0,0,0,-99,0,-99,0,0
"1,0,0,0,-1,0,1,1,-1",-99,0,0,0,-99,0,-99,-99,-99
"1,0,0,0,-1,1,-1,-1,0",-99,-16.673140220509403,-19.24162728987247,-19.999999999999986,-99,-99,-99,-99,-19.28403361329531
"1,0,0,0,-1,1,-1,-1,1",-99,-6.645755191215038,9.999999999999993,-19.999999999999986,-99,-99,-99,-99,-99
"1,0,0,0,-1,1,-1,0,-1",-99,-17.168271406295993,2.785248551066649,-19.914202531432224,-99,-99,-99,-12.896176274753685,-99
"1,0,0,0,-1,1,-1,0,0",-99,7.9745402163129935,8.999999999999986,-14.18208335061251,-99,-99,-99,0.0976260863650289,2.3128899850820623
"1,0,0,0,-1,1,-1,0,1",-99,0,0,0,-99,-99,-99,0,-99
"1,0,0,0,-1,1,-1,1,-1",-99,-5.313711427937563,6.506946294396589,-8.57672985321392,-99,-99,-99,-99,-99
"1,0,0,0,-1,1,-1,1,0",-99,0,0,0,-99,-99,-99,-99,0
"1,0,0,0,-1,1,0,-1,-1",-99,2.6357352133744896,-15.49339647681471,-14.79437358536308,-99,-99,-0.920724416976852,-99,-99
"1,0,0,0,-1,1,0,-1,0",-99,8.342091804662694,3.0061066086244668,-6.7846862706712034,-99,-99,0.8956707088768616,-99,-6.919478532909128
"1,0,0,0,-1,1,0,-1,1",-99,0,0,0,-99,-99,0,-99,-99
"1,0,0,0,-1,1,0,0,-1",-99,8.613698966524401,7.295169314662566,5.5219483228774155,-99,-99,7.2626538944126136,6.194759871773653,-99
"1,0,0,0,-1,1,0,0,0",-99,0,0,0,-99,-99,0,0,0
"1,0,0,0,-1,1,0,1,-1",-99,0,0,0,-99,-99,0,-99,-99
"1,0,0,0,-1,1,1,-1,-1",-99,8.999999999999986,1.3344043932238012,9.999999999999993,-99,-99,-99,-99,-99
"1,0,0,0,-1,1,1,-1,0",-99,0,0,0,-99,-99,-99,-99,0
"1,0,0,0,-1,1,1,0,-1",-99,0,0,0,-99,-99,-99,0,-99
"1,0,0,0,0,-1,-1,-1,1",-99,8.999999999999986,8.999999999999986,-16.64039491161122,9.999999999999993,-99,-99,-99,-99
"1,0,0,0,0,-1,-1,0,0",-99,-2.2141796826593367,5.88360821548801,-4.288626102671029,4.398182656959792,-99,-99,0.28683548460974173,-9.394290760995464
"1,0,0,0,0,-1,-1,0,1",-99,8.999999999999986,8.999999999999986,8.456392723756712,9.999999999999993,-99,-99,4.747108291023684,-99
"1,0,0,0,0,-1,-1,1,-1",-99,-3.5845305623226267,5.462416860818594,-18.527865104868454,1.4076051421205114,-99,-99,-99,-99
"1,0,0,0,0,-1,-1,1,0",-99,8.999999999999986,8.120299982625433,3.4266339815193714,8.999999999999986,-99,-99,-99,4.5552953209397495
"1,0,0,0,0,-1,-1,1,1",-99,0,0,0,0,-99,-99,-99,-99
"1,0,0,0,0,-1,0,-1,0",-99,-7.62664848075355,8.339186348177298,-3.8817778182377443,0.16165040000310493,-99,8.12846186656424,-99,-7.358814907314162
"1,0,0,0,0,-1,0,-1,1",-99,8.999999999999986,8.999999999999986,8.999999999999986,9.999999999999993,-99,8.999999999999986,-99,-99
"1,0,0,0,0,-1,0,0,-1",-99,-16.446134095901186,8.349565707512678,3.380259622057074,-13.514961785913727,-99,-1.6719086150197127,-18.08740114078817,-99
"1,0,0,0,0,-1,0,0,0",-99,8.543939039082861,8.607711823655112,8.543685978738031,8.68586477728517,-99,8.847809887979281,7.816962941404456,8.473689967070928
"1,0,0,0,0,-1,0,0,1",-99,0,0,0,0,-99,0,0,-99
"1,0,0,0,0,-1,0,1,-1",-99,4.371883353750417,8.837179987919393,-1.6150726522857182,4.106691572389112,-99,-2.6228852904491884,-99,-99
"1,0,0,0,0,-1,0,1,0",-99,0,0,0,0,-99,0,-99,0
"1,0,0,0,0,-1,1,-1,-1",-99,-8.283897977948168,8.999999999999986,9.999999999999993,-1.4932657629983448,-99,-99,-99,-99
"1,0,0,0,0,-1,1,-1,0",-99,8.999999999999986,8.999999999999986,9.999999999999993,8.999999999999986,-99,-99,-99,8.999999999999986
"1,0,0,0,0,-1,1,-1,1",-99,0,0,0,0,-99,-99,-99,-99
"1,0,0,0,0,-1,1,0,-1",-99,4.939798172132309,8.999999999999986,9.999999999999993,4.356852454473843,-99,-99,3.273577561342206,-99
"1,0,0,0,0,-1,1,0,0",-99,0,0,0,0,-99,-99,0,0
"1,0,0,0,0,-1,1,1,-1",-99,0,0,0,0,-99,-99,-99,-99
"1,0,0,0,0,0,-1,-1,0",-99,-7.427702645665898,-8.014943356826778,-17.252953638813317,-12.489045934971962,-18.809073636192817,-99,-99,-0.09452409411073193
"1,0,0,0,0,0,-1,-1,1",-99,8.999999999999986,8.999999999999986,6.989280121656469,9.999999999999993,8.999999999999986,-99,-99,-99
"1,0,0,0,0,0,-1,0,-1",-99,-11.989641096181483,1.8595278093861132,-15.626453537095218,-13.169219851852418,-9.427650007306866,-99,4.284175859505451,-99
"1,0,0,0,0,0,-1,0,0",-99,8.719773346362755,8.8231540438505,5.492214986231279,8.467550781200995,7.700095854638683,-99,7.823788744941055,8.61343740598134
"1,0,0,0,0,0,-1,0,1",-99,0,0,0,0,0,-99,0,-99
"1,0,0,0,0,0,-1,1,-1",-99,8.999999999999986,7.953054133206066,1.5289059082937477,8.175206640215526,7.181024242280556,-99,-99,-99
"1,0,0,0,0,0,-1,1,0",-99,0,0,0,0,0,-99,-99,0
"1,0,0,0,0,0,0,-1,-1",-99,1.940156139706823,-4.210840446402473,-12.075657521854207,-18.993147366988953,-14.169886716397025,8.20513030889706,-99,-99
"1,0,0,0,0,0,0,-1,0",-99,8.634927818218783,8.622542083862514,8.521803659536067,8.923232968642816,7.956545235426766,8.62044464535424,-99,8.429064645155186
"1,0,0,0,0,0,0,-1,1",-99,0,0,0,0,0,0,-99,-99
"1,0,0,0,0,0,0,0,-1",-99,7.864114786651671,8.599509702243582,8.58739044282338,7.838312384998518,7.61742380182637,8.957679669813462,7.469509623679302,-99
"1,0,0,0,0,0,0,0,0",-99,0,0,0,0,0,0,0,0
"1,0,0,0,0,0,0,1,-1",-99,0,0,0,0,0,0,-99,-99
"1,0,0,0,0,0,1,-1,-1",-99,8.999999999999986,8.999999999999986,9.999999999999993,8.999999999999986,8.775051716470692,-99,-99,-99
"1,0,0,0,0,0,1,-1,0",-99,0,0,0,0,0,-99,-99,0
"1,0,0,0,0,0,1,0,-1",-99,0,0,0,0,0,-99,0,-99
"1,0,0,0,0,1,-1,-1,-1",-99,0,0,0,0,-99,-99,-99,-99
"1,0,0,0,0,1,-1,-1,0",-99,-0.4006685348789097,0.5797494784308004,-7.330398223155677,-1.4175042208142354,-99,-99,-99,8.999999999999986
"1,0,0,0,0,1,-1,-1,1",-99,0,0,0,0,-99,-99,-99,-99
"1,0,0,0,0,1,-1,0,-1",-99,-0.8519146974796401,1.010954022292516,-1.1606914679354559,-2.397235063114957,-99,-99,7.179286457453687,-99
"1,0,0,0,0,1,-1,0,0",-99,0,0,0,0,-99,-99,0,0
"1,0,0,0,0,1,-1,1,-1",-99,0,0,0,0,-99,-99,-99,-99
"1,0,0,0,0,1,0,-1,-1",-99,0.5080194536307188,-6.554965128062191,6.784900313092064,-0.8164263419625213,-99,8.845032160040748,-99,-99
"1,0,0,0,0,1,0,-1,0",-99,0,0,0,0,-99,0,-99,0
"1,0,0,0,0,1,0,0,-1",-99,0,0,0,0,-99,0,0,-99
"1,0,0,0,0,1,1,-1,-1",-99,0,0,0,0,-99,-99,-99,-99
"1,0,0,0,1,-1,-1,-1,0",-99,-10.41865308623413,-10.454406611317907,-14.241971482064741,-99,-99,-99,-99,9.999999999999993
"1,0,0,0,1,-1,-1,-1,1",-99,0,0,0,-99,-99,-99,-99,-99
"1,0,0,0,1,-1,-1,0,-1",-99,-17.997263335232645,4.548759266766459,-19.849632757520734,-99,-99,-99,-2.8905311280184844,-99
"1,0,0,0,1,-1,-1,0,0",-99,8.999999999999986,8.999999999999986,4.111070011385073,-99,-99,-99,8.999999999999986,9.999999999999993
"1,0,0,0,1,-1,-1,0,1",-99,0,0,0,-99,-99,-99,0,-99
"1,0,0,0,1,-1,-1,1,-1",-99,9.999999999999993,7.345361350369337,-3.846131269047382,-99,-99,-99,-99,-99
"1,0,0,0,1,-1,-1,1,0",-99,0,0,0,-99,-99,-99,-99,0
"1,0,0,0,1,-1,0,-1,-1",-99,-13.579261459816271,-1.0047423915268916,-14.89460008441561,-99,-99,-13.788468817118419,-99,-99
"1,0,0,0,1,-1,0,-1,0",-99,8.999999999999986,8.999999999999986,8.999999999999986,-99,-99,8.999999999999986,-99,9.999999999999993
"1,0,0,0,1,-1,0,-1,1",-99,0,0,0,-99,-99,0,-99,-99
"1,0,0,0,1,-1,0,0,-1",-99,6.068856526676142,8.999999999999986,0.5865505366608387,-99,-99,3.8413528081593964,3.5547706796243497,-99
"1,0,0,0,1,-1,0,0,0",-99,0,0,0,-99,-99,0,0,0
"1,0,0,0,1,-1,0,1,-1",-99,0,0,0,-99,-99,0,-99,-99
"1,0,0,0,1,-1,1,-1,-1",-99,-1.2029714049366391,9.999999999999993,9.999999999999993,-99,-99,-99,-99,-99
"1,0,0,0,1,-1,1,-1,0",-99,0,0,0,-99,-99,-99,-99,0
"1,0,0,0,1,-1,1,0,-1",-99,0,0,0,-99,-99,-99,0,-99
"1,0,0,0,1,0,-1,-1,-1",-99,0,0,0,-99,0,-99,-99,-99
"1,0,0,0,1,0,-1,-1,0",-99,-0.14138504483690895,1.981099090299217,4.297107694494871,-99,2.7034601137831626,-99,-99,9.999999999999993
"1,0,0,0,1,0,-1,-1,1",-99,0,0,0,-99,0,-99,-99,-99
"1,0,0,0,1,0,-1,0,-1",-99,3.531410988034478,2.0241164599548243,-2.2396357887537928,-99,-1.3641967682590432,-99,7.664899606077442,-99
"1,0,0,0,1,0,-1,0,0",-99,0,0,0,-99,0,-99,0,0
"1,0,0,0,1,0,-1,1,-1",-99,0,0,0,-99,0,-99,-99,-99
"1,0,0,0,1,0,0,-1,-1",-99,-0.9355768801588855,3.6495460281155276,1.354878099895838,-99,5.661483921277914,8.999999999999986,-99,-99
"1,0,0,0,1,0,0,-1,0",-99,0,0,0,-99,0,0,-99,0
"1,0,0,0,1,0,0,0,-1",-99,0,0,0,-99,0,0,0,-99
"1,0,0,0,1,0,1,-1,-1",-99,0,0,0,-99,0,-99,-99,-99
"1,0,0,0,1,1,-1,-1,-1",-99,0,0,0,-99,-99,-99,-99,-99
"1,0,0,0,1,1,-1,-1,0",-99,0,0,0,-99,-99,-99,-99,0
"1,0,0,0,1,1,-1,0,-1",-99,0,0,0,-99,-99,-99,0,-99
"1,0,0,0,1,1,0,-1,-1",-99,0,0,0,-99,-99,0,-99,-99
"1,0,0,1,-1,-1,-1,-1,1",-99,-19.999999999999986,-19.999999999999986,-99,-99,-99,-99,-99,-99
"1,0,0,1,-1,-1,-1,0,0",-99,-17.20129065070639,5.090644471773316,-99,-99,-99,-99,-15.845000644692728,-19.875020914245464
"1,0,0,1,-1,-1,-1,0,1",-99,-3.7615916960182663,6.391960313200468,-99,-99,-99,-99,-6.778362403796749,-99
"1,0,0,1,-1,-1,-1,1,-1",-99,-19.999999999999986,4.9999999999999964,-99,-99,-99,-99,-99,-99
"1,0,0,1,-1,-1,-1,1,0",-99,-3.757044106628479,6.563273701652712,-99,-99,-99,-99,-99,-3.451646091404334
"1,0,0,1,-1,-1,-1,1,1",-99,0,0,-99,-99,-99,-99,-99,-99
"1,0,0,1,-1,-1,0,-1,0",-99,8.999999999999986,-6.934436160178697,-99,-99,-99,9.999999999999993,-99,-15.376009143923662
"1,0,0,1,-1,-1,0,-1,1",-99,8.999999999999986,-4.049330158717945,-99,-99,-99,9.999999999999993,-99,-99
"1,0,0,1,-1,-1,0,0,-1",-99,-2.116680695480749,8.999999999999986,-99,-99,-99,9.999999999999993,3.815491750508928,-99
"1,0,0,1,-1,-1,0,0,0",-99,8.999999999999986,8.999999999999986,-99,-99,-99,9.999999999999993,8.153211276891751,8.604872010964312
"1,0,0,1,-1,-1,0,0,1",-99,0,0,-99,-99,-99,0,0,-99
"1,0,0,1,-1,-1,0,1,-1",-99,-4.911669530001844,8.999999999999986,-99,-99,-99,9.999999999999993,-99,-99
"1,0,0,1,-1,-1,0,1,0",-99,0,0,-99,-99,-99,0,-99,0
"1,0,0,1,-1,-1,1,-1,0",-99,0,0,-99,-99,-99,-99,-99,0
"1,0,0,1,-1,-1,1,-1,1",-99,0,0,-99,-99,-99,-99,-99,-99
"1,0,0,1,-1,-1,1,0,-1",-99,0,0,-99,-99,-99,-99,0,-99
"1,0,0,1,-1,-1,1,0,0",-99,0,0,-99,-99,-99,-99,0,0
"1,0,0,1,-1,-1,1,1,-1",-99,0,0,-99,-99,-99,-99,-99,-99
"1,0,0,1,-1,0,-1,-1,0",-99,-18.424069761732373,-19.91065516415374,-99,-99,-19.999999999999986,-99,-99,-19.941944126326053
"1,0,0,1,-1,0,-1,-1,1",-99,-10.304671560031814,-2.9100345909033587,-99,-99,-19.999999999999986,-99,-99,-99
"1,0,0,1,-1,0,-1,0,-1",-99,-14.847817104522745,2.8516835184903937,-99,-99,-19.456371614598133,-99,-16.046549044118887,-99
"1,0,0,1,-1,0,-1,0,0",-99,-0.6409503885949297,7.8699750095179155,-99,-99,-12.440293913049276,-99,2.6306200464520297,-8.753184240806531
"1,0,0,1,-1,0,-1,0,1",-99,0,0,-99,-99,0,-99,0,-99
"1,0,0,1,-1,0,-1,1,-1",-99,-1.9374225855606861,6.289804038450541,-99,-99,-1.8428430357940464,-99,-99,-99
"1,0,0,1,-1,0,-1,1,0",-99,0,0,-99,-99,0,-99,-99,0
"1,0,0,1,-1,0,0,-1,-1",-99,-4.403576972298098,-14.084067261243305,-99,-99,-14.651759980412807,9.999999999999993,-99,-99
"1,0,0,1,-1,0,0,-1,0",-99,8.999999999999986,0.9849600075070436,-99,-99,-3.7060132682255618,9.999999999999993,-99,-3.867796887399151
