state,q0,q1,q2,q3,q4,q5,q6,q7,q8
"0,-1,1,1,0,0,-1,1,-1",3.1497637641932177,-99,-99,-99,2.0233302434497777,3.69310265194551,-99,-99,-99
"0,-1,1,1,0,0,-1,1,0",0,-99,-99,-99,0,0,-99,-99,0
"0,-1,1,1,0,0,0,1,-1",0,-99,-99,-99,0,0,0,-99,-99
"0,-1,1,1,0,1,-1,1,-1",0,-99,-99,-99,0,-99,-99,-99,-99
"0,-1,1,1,1,-1,-1,0,0",1.3721308746068102,-99,-99,-99,-99,-99,-99,2.2272937300440967,4.037241268335758
"0,-1,1,1,1,-1,-1,0,1",0,-99,-99,-99,-99,-99,-99,0,-99
"0,-1,1,1,1,-1,-1,1,-1",4.9999999999999964,-99,-99,-99,-99,-99,-99,-99,-99
"0,-1,1,1,1,-1,-1,1,0",0,-99,-99,-99,-99,-99,-99,-99,0
"0,-1,1,1,1,-1,0,1,-1",0,-99,-99,-99,-99,-99,0,-99,-99
"0,-1,1,1,1,0,-1,1,-1",0,-99,-99,-99,-99,0,-99,-99,-99
"0,0,-1,-1,0,1,-1,1,1",-15.882177358107018,-15.424641509007799,-99,-99,-15.424641509007799,-99,-99,-99,-99
"0,0,-1,-1,0,1,0,0,1",3.991257856002737,-7.615932939508509,-99,-99,-13.536131489561814,-99,2.5231586998491244,-10.482297206115382,-99
"0,0,-1,-1,0,1,0,1,0",1.1668789073482349,0.9682486903491854,-99,-99,1.2799406313434654,-99,3.356029461773668,-99,-3.27858771090078
"0,0,-1,-1,0,1,0,1,1",0,0,-99,-99,0,-99,0,-99,-99
"0,0,-1,-1,0,1,1,-1,1",4.405762319011406,3.58404900319005,-99,-99,1.8152403096264251,-99,-99,-99,-99
"0,0,-1,-1,0,1,1,0,0",1.4917408458605217,1.6584619176709485,-99,-99,2.536249302333798,-99,-99,2.1605690514838307,3.748694304046885
"0,0,-1,-1,0,1,1,0,1",0,0,-99,-99,0,-99,-99,0,-99
"0,0,-1,-1,0,1,1,1,-1",2.7723783103773902,2.7551351925245053,-99,-99,4.36725367119462,-99,-99,-99,-99
"0,0,-1,-1,0,1,1,1,0",0,0,-99,-99,0,-99,-99,-99,0
"0,0,-1,-1,1,1,-1,1,1",0,0,-99,-99,-99,-99,-99,-99,-99
"0,0,-1,-1,1,1,0,0,0",4.049999938315422,4.04999999999999,-99,-99,-99,-99,3.986298819070992,4.049934729564505,-17.994542890795728
"0,0,-1,-1,1,1,0,0,1",0,0,-99,-99,-99,-99,0,0,-99
"0,0,-1,-1,1,1,0,1,0",0,0,-99,-99,-99,-99,0,-99,0
"0,0,-1,-1,1,1,1,-1,0",2.5313874653077972,4.323603256197122,-99,-99,-99,-99,-99,-99,2.2810081359919145
"0,0,-1,-1,1,1,1,-1,1",0,0,-99,-99,-99,-99,-99,-99,-99
"0,0,-1,-1,1,1,1,0,-1",4.494270893669889,4.497568945042866,-99,-99,-99,-99,-99,4.499999991843053,-99
"0,0,-1,-1,1,1,1,0,0",0,0,-99,-99,-99,-99,-99,0,0
"0,0,-1,-1,1,1,1,1,-1",0,0,-99,-99,-99,-99,-99,-99,-99
"0,0,-1,0,-1,1,-1,1,1",0,0,-99,0,-99,-99,-99,-99,-99
"0,0,-1,0,-1,1,0,0,1",-18.558418987196205,-19.999999999999986,-99,-18.73977677899257,-99,-99,4.04999999999999,-19.999999999999986,-99
"0,0,-1,0,-1,1,0,1,0",-16.293959622296317,-6.8833624345816435,-99,-4.999288524315033,-99,-99,3.750040884973124,-99,-12.25159022
"0,0,-1,0,-1,1,0,1,1",0,0,-99,0,-99,-99,0,-99,-99
"0,0,-1,0,-1,1,1,-1,1",-19.999999999999986,4.499999999999993,-99,-19.999999999999986,-99,-99,-99,-99,-99
"0,0,-1,0,-1,1,1,0,0",3.8631577439801887,3.3675441632042658,-99,-17.143518213238575,-99,-99,-99,3.56165946535275,4.049998331880157
"0,0,-1,0,-1,1,1,0,1",0,0,-99,0,-99,-99,-99,0,-99
"0,0,-1,0,-1,1,1,1,-1",4.464495908272898,-18.40467113846255,-99,-17.811620217369754,-99,-99,-99,-99,-99
"0,0,-1,0,-1,1,1,1,0",0,0,-99,0,-99,-99,-99,-99,0
"0,0,-1,0,0,0,1,1,-1",-13.026431198000001,-11.358651241999999,-99,-9.822279735810703,-14.46532700742663,-9.792870024865358,-99,-99,-99
"0,0,-1,0,0,1,0,0,0",3.618073564439701,3.5020542373603143,-99,-12.618198642921467,3.644999999999989,-99,3.063376959197987,-11.60979051279402,-7.721236073755268
"0,0,-1,0,0,1,0,0,1",0,0,-99,0,0,-99,0,0,-99
"0,0,-1,0,0,1,0,1,0",0,0,-99,0,0,-99,0,-99,0
"0,0,-1,0,0,1,1,0,0",0,0,-99,0,0,-99,-99,0,0
"0,0,-1,0,0,1,1,1,-1",0,0,-99,0,0,-99,-99,-99,-99
"0,0,-1,0,1,-1,1,1,-1",0,0,-99,0,-99,-99,-99,-99,-99
"0,0,-1,0,1,0,0,0,0",3.644492071439367,3.644986937810967,-99,3.6444109607709767,-99,3.644999999999989,3.643883951986069,3.644593328724522,3.6440706097982885
"0,0,-1,0,1,0,0,0,1",0,0,-99,0,-99,0,0,0,-99
"0,0,-1,0,1,0,0,1,0",0,0,-99,0,-99,0,0,-99,0
"0,0,-1,0,1,0,1,0,-1",-19.05797426055075,-19.38193691234735,-99,-19.635039927371984,-99,4.0498911227401155,-99,-17.76754386053471,-99
"0,0,-1,0,1,0,1,0,0",0,0,-99,0,-99,0,-99,0,0
"0,0,-1,0,1,0,1,1,-1",0,0,-99,0,-99,0,-99,-99,-99
"0,0,-1,0,1,1,0,0,0",0,0,-99,0,-99,-99,0,0,0
"0,0,-1,0,1,1,1,0,-1",0,0,-99,0,-99,-99,-99,0,-99
"0,0,-1,1,-1,0,-1,1,1",0,0,-99,-99,-99,0,-99,-99,-99
"0,0,-1,1,-1,1,-1,0,1",0,0,-99,-99,-99,-99,-99,0,-99
"0,0,-1,1,-1,1,-1,1,0",0,0,-99,-99,-99,-99,-99,-99,0
"0,0,-1,1,-1,1,0,-1,1",-19.999521894820024,-19.999521894820024,-99,-99,-99,-99,-19.999521894820024,-99,-99
"0,0,-1,1,-1,1,0,0,0",-19.05797426055075,-14.925326809515406,-99,-99,-99,-99,-15.039804612566478,-14.418598639756452,-15.351913593489783
"0,0,-1,1,-1,1,0,0,1",0,0,-99,-99,-99,-99,0,0,-99
"0,0,-1,1,-1,1,0,1,-1",-18.837005259939197,-18.837005259939197,-99,-99,-99,-99,-18.837005259939197,-99,-99
"0,0,-1,1,-1,1,0,1,0",0,0,-99,-99,-99,-99,0,-99,0
"0,0,-1,1,-1,1,1,-1,1",0,0,-99,-99,-99,-99,-99,-99,-99
"0,0,-1,1,-1,1,1,0,0",0,0,-99,-99,-99,-99,-99,0,0
"0,0,-1,1,-1,1,1,1,-1",0,0,-99,-99,-99,-99,-99,-99,-99
"0,0,-1,1,0,-1,1,1,-1",0,0,-99,-99,0,-99,-99,-99,-99
"0,0,-1,1,0,0,0,1,-1",-13.629210202700317,-15.224204946254574,-99,-99,-15.882177358107018,-14.837183974683832,-14.809477308188061,-99,-99
"0,0,-1,1,0,0,1,1,-1",0,0,-99,-99,0,0,-99,-99,-99
"0,0,-1,1,0,1,0,0,0",0,0,-99,-99,0,-99,0,0,0
"0,0,-1,1,0,1,0,1,-1",0,0,-99,-99,0,-99,0,-99,-99
"0,0,-1,1,1,-1,0,0,0",-19.549432009101217,-19.594488808191095,-99,-99,-99,-99,-17.764414248614326,-13.257900385547043,4.049973163138054
"0,0,-1,1,1,-1,0,0,1",0,0,-99,-99,-99,-99,0,0,-99
"0,0,-1,1,1,-1,0,1,-1",0,0,-99,-99,-99,-99,0,-99,-99
"0,0,-1,1,1,-1,0,1,0",0,0,-99,-99,-99,-99,0,-99,0
"0,0,-1,1,1,-1,1,0,-1",0,0,-99,-99,-99,-99,-99,0,-99
"0,0,-1,1,1,-1,1,0,0",0,0,-99,-99,-99,-99,-99,0,0
"0,0,-1,1,1,0,0,0,0",0,0,-99,-99,-99,0,0,0,0
"0,0,-1,1,1,0,0,1,-1",0,0,-99,-99,-99,0,0,-99,-99
"0,0,-1,1,1,0,1,0,-1",0,0,-99,-99,-99,0,-99,0,-99
"0,0,0,-1,-1,1,1,1,-1",2.7656400222759783,-3.8,-5.42,-99,-99,-99,-99,-99,-99
"0,0,0,-1,0,0,-1,1,1",-12.75282549958862,-13.057153807374284,-12.623427200645123,-99,-13.026431198000001,-12.965175170162253,-99,-99,-99
"0,0,0,-1,0,1,-1,1,1",0,0,0,-99,0,-99,-99,-99,-99
"0,0,0,-1,0,1,0,0,0",3.3737144922678457,3.2233967876367826,3.248315317884769,-99,3.644970863804215,-99,3.3429138964262357,3.008091442615642,3.5035441190028678
"0,0,0,-1,0,1,0,0,1",0,0,0,-99,0,-99,0,0,-99
"0,0,0,-1,0,1,0,1,-1",2.1408550412047274,1.9236640481957767,-9.71550222233632,-99,4.035250419914698,-99,1.8091720313220823,-99,-99
"0,0,0,-1,0,1,0,1,0",0,0,0,-99,0,-99,0,-99,0
"0,0,0,-1,0,1,1,0,-1",2.778832014665616,1.4611683045264232,2.6681231626612303,-99,3.994409220531025,-99,-99,1.8249972981518132,-99
"0,0,0,-1,0,1,1,0,0",0,0,0,-99,0,-99,-99,0,0
"0,0,0,-1,0,1,1,1,-1",0,0,0,-99,0,-99,-99,-99,-99
"0,0,0,-1,1,0,-1,1,1",0,0,0,-99,-99,0,-99,-99,-99
"0,0,0,-1,1,1,-1,0,0",4.049989671192002,-14.183169823579421,-17.613992697828323,-99,-99,-99,-99,-19.825440728638245,-19.733944107054178
"0,0,0,-1,1,1,-1,0,1",0,0,0,-99,-99,-99,-99,0,-99
"0,0,0,-1,1,1,-1,1,0",0,0,0,-99,-99,-99,-99,-99,0
"0,0,0,-1,1,1,0,0,-1",3.707276335088294,4.037572569921252,-17.95251644767904,-99,-99,-99,4.049785492863698,4.04999999999999,-99
"0,0,0,-1,1,1,0,0,0",0,0,0,-99,-99,-99,0,0,0
"0,0,0,-1,1,1,0,1,-1",0,0,0,-99,-99,-99,0,-99,-99
"0,0,0,-1,1,1,1,0,-1",0,0,0,-99,-99,-99,-99,0,-99
"0,0,0,0,-1,0,-1,1,1",-18.558624932927085,-18.316882878392214,4.04999999999999,-19.999999999999986,-99,-19.999999999999986,-99,-99,-99
"0,0,0,0,-1,0,0,0,1",3.6449999992354707,3.6448653004382288,3.644999994090429,3.6449195419392746,-99,3.644999999999989,3.644999997390755,3.644999999999989,-99
"0,0,0,0,-1,0,0,1,0",3.5813077376274616,-8.305587756226181,3.5648461666929694,3.0274034173973825,-99,3.1662634296575787,3.6449398548565557,-99,3.644999999999989
"0,0,0,0,-1,0,0,1,1",0,0,0,0,-99,0,0,-99,-99
"0,0,0,0,-1,0,1,-1,1",-19.54997918791807,4.049999997848466,-19.203773681639827,-19.999999999999986,-99,-19.999999999999986,-99,-99,-99
"0,0,0,0,-1,0,1,0,0",3.6449994570069046,3.6386324329767015,3.6449913000923413,3.644999999999989,-99,3.6326229699525228,-99,3.644999999999989,3.6449999978226293
"0,0,0,0,-1,0,1,0,1",0,0,0,0,-99,0,-99,0,-99
"0,0,0,0,-1,0,1,1,-1",4.04999999999999,-18.306065912737232,-18.359204887301463,-19.999999999999986,-99,-19.999999999999986,-99,-99,-99
"0,0,0,0,-1,0,1,1,0",0,0,0,0,-99,0,-99,-99,0
"0,0,0,0,-1,1,-1,1,0",-16.664563660066683,-7.945605673650702,3.7563066567741537,-8.714723542229633,-99,-99,-99,-99,-13.026431198000001
"0,0,0,0,-1,1,-1,1,1",0,0,0,0,-99,-99,-99,-99,-99
"0,0,0,0,-1,1,0,0,0",3.533733037536821,3.083992864107333,3.6448642346845026,-10.213956627763178,-99,-99,3.5754004217374016,3.072091110730013,3.644999999999989
"0,0,0,0,-1,1,0,0,1",0,0,0,0,-99,-99,0,0,-99
"0,0,0,0,-1,1,0,1,-1",3.747297583526699,-12.416013324229791,-19.38193691234735,-12.874338716630602,-99,-99,-18.564204024616295,-99,-99
"0,0,0,0,-1,1,0,1,0",0,0,0,0,-99,-99,0,-99,0
"0,0,0,0,-1,1,1,-1,0",-19.236959151046108,3.980938805835754,-17.615882449270547,-14.015551580411675,-99,-99,-99,-99,-18.707783622154665
"0,0,0,0,-1,1,1,-1,1",0,0,0,0,-99,-99,-99,-99,-99
"0,0,0,0,-1,1,1,0,-1",4.049997191873983,-19.152176834495677,-17.946446242980315,-19.635039927371984,-99,-99,-99,-19.549432009101217,-99
"0,0,0,0,-1,1,1,0,0",0,0,0,0,-99,-99,-99,0,0
"0,0,0,0,-1,1,1,1,-1",0,0,0,0,-99,-99,-99,-99,-99
"0,0,0,0,0,-1,1,1,-1",-11.676318934866666,-12.783567239355131,-12.995614268720509,-11.89031612287008,-12.25159022,-99,-99,-99,-99
"0,0,0,0,0,0,-1,1,0",3.6013664115201225,-12.912704796295463,2.424517900627257,3.4838490405448823,3.644999999999989,-11.002689603761006,-99,-99,-8.863813881856636
"0,0,0,0,0,0,-1,1,1",0,0,0,0,0,0,-99,-99,-99
"0,0,0,0,0,0,0,0,0",3.2804999999999884,3.2804925428844647,3.2804999999999884,3.2804956000175958,3.2804999999999884,3.2804965851815573,3.2804999999999884,3.2804975602943465,3.2804999999999884
"0,0,0,0,0,0,0,0,1",0,0,0,0,0,0,0,0,-99
"0,0,0,0,0,0,0,1,-1",2.571489669739488,-12.53095836635163,3.615223108881106,-12.376195659101777,3.644999999999989,3.5014374093022007,-8.244830961103615,-99,-99
"0,0,0,0,0,0,0,1,0",0,0,0,0,0,0,0,-99,0
"0,0,0,0,0,0,1,0,0",0,0,0,0,0,0,-99,0,0
"0,0,0,0,0,0,1,1,-1",0,0,0,0,0,0,-99,-99,-99
"0,0,0,0,0,1,-1,1,0",0,0,0,0,0,-99,-99,-99,0
"0,0,0,0,0,1,0,0,-1",2.8826268553831893,-11.759965648804963,-8.226205054304224,-11.142257400878727,3.644999999999989,-99,3.529305346597616,3.4490032765442717,-99
"0,0,0,0,0,1,0,0,0",0,0,0,0,0,-99,0,0,0
"0,0,0,0,0,1,0,1,-1",0,0,0,0,0,-99,0,-99,-99
"0,0,0,0,0,1,1,0,-1",0,0,0,0,0,-99,-99,0,-99
"0,0,0,0,1,-1,1,1,-1",0,0,0,0,-99,-99,-99,-99,-99
"0,0,0,0,1,0,-1,0,0",3.6438281912126964,3.643074942715318,3.6439438621412803,3.644979584321166,-99,3.644373292382166,-99,3.644999999999989,3.64462104019287
"0,0,0,0,1,0,-1,0,1",0,0,0,0,-99,0,-99,0,-99
"0,0,0,0,1,0,-1,1,0",0,0,0,0,-99,0,-99,-99,0
"0,0,0,0,1,0,0,0,-1",3.644781407528008,3.644725565894856,3.644084176377784,3.6438716494787955,-99,3.644939636016721,3.6432421726202597,3.644999999999989,-99
"0,0,0,0,1,0,0,0,0",0,0,0,0,-99,0,0,0,0
"0,0,0,0,1,0,0,1,-1",0,0,0,0,-99,0,0,-99,-99
"0,0,0,0,1,0,1,0,-1",0,0,0,0,-99,0,-99,0,-99
"0,0,0,0,1,1,-1,0,0",0,0,0,0,-99,-99,-99,0,0
"0,0,0,0,1,1,0,0,-1",0,0,0,0,-99,-99,0,0,-99
"0,0,0,1,-1,-1,-1,1,1",-8.1902,-9.37118,3.0361591174236255,-99,-99,-99,-99,-99,-99
"0,0,0,1,-1,0,-1,0,1",-18.317423680566034,-19.989849424278873,4.049999999903588,-99,-99,-19.994605567888186,-99,-19.995145011099368,-99
"0,0,0,1,-1,0,-1,1,0",-19.3132632359415,-14.235342781762801,3.5761583291048415,-99,-99,-13.304830611924048,-99,-99,-16.293959622296317
"0,0,0,1,-1,0,-1,1,1",0,0,0,-99,-99,0,-99,-99,-99
"0,0,0,1,-1,0,0,-1,1",-19.161140817641048,4.049808174611894,-19.984528919797093,-99,-99,-18.962981518893564,-19.991778033665884,-99,-99
"0,0,0,1,-1,0,0,0,0",3.644999999999989,3.3305996258590205,3.4664168817141308,-99,-99,-8.47872617469837,3.64359792949387,3.1497023332277823,3.641857127554586
"0,0,0,1,-1,0,0,0,1",0,0,0,-99,-99,0,0,0,-99
"0,0,0,1,-1,0,0,1,-1",3.490450974431639,-8.772490496824343,-9.37118,-99,-99,-8.771726936619839,-16.664563660066683,-99,-99
"0,0,0,1,-1,0,0,1,0",0,0,0,-99,-99,0,0,-99,0
"0,0,0,1,-1,0,1,-1,1",0,0,0,-99,-99,0,-99,-99,-99
"0,0,0,1,-1,0,1,0,0",0,0,0,-99,-99,0,-99,0,0
"0,0,0,1,-1,0,1,1,-1",0,0,0,-99,-99,0,-99,-99,-99
"0,0,0,1,-1,1,-1,0,0",-15.863358251805082,-13.789558988683986,-15.896388569480852,-99,-99,-99,-99,-13.982684910290747,-18.707783622154665
"0,0,0,1,-1,1,-1,0,1",0,0,0,-99,-99,-99,-99,0,-99
"0,0,0,1,-1,1,-1,1,-1",-13.7237880782,-13.7237880782,-16.664563660066683,-99,-99,-99,-99,-99,-99
"0,0,0,1,-1,1,-1,1,0",0,0,0,-99,-99,-99,-99,-99,0
"0,0,0,1,-1,1,0,-1,0",-6.3219749150425795,-4.4383869160884,-6.993089629206002,-99,-99,-99,-6.6960181845705,-99,-7.919127662508861
"0,0,0,1,-1,1,0,-1,1",0,0,0,-99,-99,-99,0,-99,-99
"0,0,0,1,-1,1,0,0,-1",-14.282562914620085,-13.992869310299678,-15.167266209171949,-99,-99,-99,-19.443743221112616,-13.656894523367841,-99
"0,0,0,1,-1,1,0,0,0",0,0,0,-99,-99,-99,0,0,0
"0,0,0,1,-1,1,0,1,-1",0,0,0,-99,-99,-99,0,-99,-99
"0,0,0,1,-1,1,1,-1,0",0,0,0,-99,-99,-99,-99,-99,0
"0,0,0,1,-1,1,1,0,-1",0,0,0,-99,-99,-99,-99,0,-99
"0,0,0,1,0,-1,-1,0,1",4.00261143397783,2.672609957864801,1.9030202613738356,-99,3.0035866818357055,-99,-99,1.8596530898806578,-99
"0,0,0,1,0,-1,-1,1,0",-8.297804891632998,1.8648643186565963,2.111266430045264,-99,4.040449285271575,-99,-99,-99,2.4303774128624016
"0,0,0,1,0,-1,-1,1,1",0,0,0,-99,0,-99,-99,-99,-99
"0,0,0,1,0,-1,0,0,0",3.597986822990148,2.864282564211373,3.290691403098872,-99,3.6449717374600072,-99,3.320698492597891,3.176864728894362,3.3262242419605355
"0,0,0,1,0,-1,0,0,1",0,0,0,-99,0,-99,0,0,-99
"0,0,0,1,0,-1,0,1,0",0,0,0,-99,0,-99,0,-99,0
"0,0,0,1,0,-1,1,0,0",0,0,0,-99,0,-99,-99,0,0
"0,0,0,1,0,-1,1,1,-1",0,0,0,-99,0,-99,-99,-99,-99
"0,0,0,1,0,0,-1,0,0",-5.094550127409745,-10.980890592639687,2.824751400814354,-99,3.644999999999989,-11.429578469231192,-99,3.4814085821059777,3.5944750268361476
"0,0,0,1,0,0,-1,0,1",0,0,0,-99,0,0,-99,0,-99
"0,0,0,1,0,0,-1,1,0",0,0,0,-99,0,0,-99,-99,0
"0,0,0,1,0,0,0,0,0",0,0,0,-99,0,0,0,0,0
"0,0,0,1,0,0,0,1,-1",0,0,0,-99,0,0,0,-99,-99
"0,0,0,1,0,1,-1,0,0",0,0,0,-99,0,-99,-99,0,0
"0,0,0,1,0,1,0,0,-1",0,0,0,-99,0,-99,0,0,-99
"0,0,0,1,1,-1,-1,0,0",-17.9057203166488,4.0344329793771605,3.7931288905781786,-99,-99,-99,-99,4.04999999999999,4.048695162795977
"0,0,0,1,1,-1,-1,0,1",0,0,0,-99,-99,-99,-99,0,-99
"0,0,0,1,1,-1,-1,1,0",0,0,0,-99,-99,-99,-99,-99,0
"0,0,0,1,1,-1,0,0,-1",-18.41367386480755,-15.868640170485888,4.049984445523427,-99,-99,-99,-19.594488808191095,-19.236959151046108,-99
"0,0,0,1,1,-1,0,0,0",0,0,0,-99,-99,-99,0,0,0
"0,0,0,1,1,-1,0,1,-1",0,0,0,-99,-99,-99,0,-99,-99
"0,0,0,1,1,-1,1,0,-1",0,0,0,-99,-99,-99,-99,0,-99
"0,0,0,1,1,0,-1,0,0",0,0,0,-99,-99,0,-99,0,0
"0,0,0,1,1,0,0,0,-1",0,0,0,-99,-99,0,0,0,-99
"0,0,1,-1,-1,-1,0,1,1",0,0,-99,-99,-99,-99,0,-99,-99
"0,0,1,-1,-1,-1,1,0,1",0,0,-99,-99,-99,-99,-99,0,-99
"0,0,1,-1,-1,-1,1,1,0",0,0,-99,-99,-99,-99,-99,-99,0
"0,0,1,-1,-1,0,0,1,0",-18.953304733945277,-16.070983775674755,-99,-99,-99,4.035025433748116,-15.399351892686136,-99,-18.564204024616295
"0,0,1,-1,-1,0,0,1,1",0,0,-99,-99,-99,0,0,-99,-99
"0,0,1,-1,-1,0,1,0,0",-19.091334571766172,-17.912395058413438,-99,-99,-99,4.049999413640205,-99,-18.36202448981141,-19.939134945556592
"0,0,1,-1,-1,0,1,0,1",0,0,-99,-99,-99,0,-99,0,-99
"0,0,1,-1,-1,0,1,1,-1",-19.970888433141386,-19.970888433141386,-99,-99,-99,-19.970888433141386,-99,-99,-99
"0,0,1,-1,-1,0,1,1,0",0,0,-99,-99,-99,0,-99,-99,0
"0,0,1,-1,-1,1,0,1,-1",4.4963728005210735,-18.564204024616295,-99,-99,-99,-99,-18.564204024616295,-99,-99
"0,0,1,-1,-1,1,0,1,0",0,0,-99,-99,-99,-99,0,-99,0
"0,0,1,-1,-1,1,1,0,-1",4.499999914251925,-19.95069930590084,-99,-99,-99,-99,-99,-19.88547166205955,-99
"0,0,1,-1,-1,1,1,0,0",0,0,-99,-99,-99,-99,-99,0,0
"0,0,1,-1,-1,1,1,1,-1",0,0,-99,-99,-99,-99,-99,-99,-99
"0,0,1,-1,0,-1,-1,1,1",-6.878,-5.42,-99,-99,-3.8,-99,-99,-99,-99
"0,0,1,-1,0,0,-1,1,1",0,0,-99,-99,0,0,-99,-99,-99
"0,0,1,-1,0,1,0,0,-1",0.8867024151123378,-6.213412707394662,-99,-99,-14.18990617142997,-99,3.86703416849925,-5.4746955906300006,-99
"0,0,1,-1,0,1,0,0,0",0,0,-99,-99,0,-99,0,0,0
"0,0,1,-1,0,1,0,1,-1",0,0,-99,-99,0,-99,0,-99,-99
"0,0,1,-1,0,1,1,0,-1",0,0,-99,-99,0,-99,-99,0,-99
"0,0,1,-1,1,-1,-1,1,1",0,0,-99,-99,-99,-99,-99,-99,-99
"0,0,1,-1,1,1,-1,0,-1",-19.973799589827248,-19.970888433141386,-99,-99,-99,-99,-99,-19.970888433141386,-99
"0,0,1,-1,1,1,-1,0,0",0,0,-99,-99,-99,-99,-99,0,0
"0,0,1,-1,1,1,-1,1,-1",0,0,-99,-99,-99,-99,-99,-99,-99
"0,0,1,-1,1,1,0,0,-1",0,0,-99,-99,-99,-99,0,0,-99
"0,0,1,0,-1,-1,-1,1,1",-19.999999999999986,-19.999999999999986,-99,4.499999999999993,-99,-99,-99,-99,-99
"0,0,1,0,-1,-1,0,0,1",-18.759811560221358,-19.999999999999986,-99,4.04999999825441,-99,-99,-18.986145084205827,-19.999999999999986,-99
"0,0,1,0,-1,-1,0,1,0",-19.443743221112616,-15.696222339386068,-99,3.98906573641534,-99,-99,-17.560492181826753,-99,-19.499368899001354
"0,0,1,0,-1,-1,0,1,1",0,0,-99,0,-99,-99,0,-99,-99
"0,0,1,0,-1,-1,1,-1,1",-19.999985225041815,-19.999985225041815,-99,-19.99998803228387,-99,-99,-99,-99,-99
"0,0,1,0,-1,-1,1,0,0",-19.671535934634786,-18.00136407679344,-99,4.049997791055907,-99,-99,-99,-18.759735489072966,-18.599519916917103
"0,0,1,0,-1,-1,1,0,1",0,0,-99,0,-99,-99,-99,0,-99
"0,0,1,0,-1,-1,1,1,-1",-19.99741985984366,-19.99741985984366,-99,-19.997133177604066,-99,-99,-99,-99,-99
"0,0,1,0,-1,-1,1,1,0",0,0,-99,0,-99,-99,-99,-99,0
"0,0,1,0,-1,0,-1,1,0",3.697221942167847,-16.859835769185292,-99,3.2045366158653175,-99,3.570042577058344,-99,-99,4.049997010972023
"0,0,1,0,-1,0,-1,1,1",0,0,-99,0,-99,0,-99,-99,-99
"0,0,1,0,-1,0,0,0,0",3.644991679727453,3.6449999999997846,-99,3.6235783123168264,-99,3.644999999999989,3.6449907668888684,3.633822815529519,3.6449999948951817
"0,0,1,0,-1,0,0,0,1",0,0,-99,0,-99,0,0,0,-99
"0,0,1,0,-1,0,0,1,-1",4.0499952449485646,-19.704382341171307,-99,-19.76054969634876,-99,-19.704382341171307,-17.274555218157296,-99,-99
"0,0,1,0,-1,0,0,1,0",0,0,-99,0,-99,0,0,-99,0
"0,0,1,0,-1,0,1,-1,0",-19.806045254042495,4.04999614832168,-99,-18.868364774397104,-99,-18.51143724371452,-99,-99,-18.866713378724075
"0,0,1,0,-1,0,1,-1,1",0,0,-99,0,-99,0,-99,-99,-99
"0,0,1,0,-1,0,1,0,0",0,0,-99,0,-99,0,-99,0,0
"0,0,1,0,-1,0,1,1,-1",0,0,-99,0,-99,0,-99,-99,-99
"0,0,1,0,-1,1,-1,1,-1",4.456480458138747,-17.298296564654017,-99,-18.03045819563278,-99,-99,-99,-99,-99
"0,0,1,0,-1,1,-1,1,0",0,0,-99,0,-99,-99,-99,-99,0
"0,0,1,0,-1,1,0,0,-1",4.04999999999999,-19.999999999999986,-99,-18.31866995078293,-99,-99,-18.500617960279854,-19.999999999999986,-99
"0,0,1,0,-1,1,0,0,0",0,0,-99,0,-99,-99,0,0,0
"0,0,1,0,-1,1,0,1,-1",0,0,-99,0,-99,-99,0,-99,-99
"0,0,1,0,-1,1,1,-1,-1",-19.995630509989432,-19.995145011099368,-99,-19.995145011099368,-99,-99,-99,-99,-99
"0,0,1,0,-1,1,1,-1,0",0,0,-99,0,-99,-99,-99,-99,0
"0,0,1,0,-1,1,1,0,-1",0,0,-99,0,-99,-99,-99,0,-99
"0,0,1,0,0,-1,1,1,-1",0,0,-99,0,0,-99,-99,-99,-99
"0,0,1,0,0,0,-1,1,0",0,0,-99,0,0,0,-99,-99,0
"0,0,1,0,0,0,0,0,0",0,0,-99,0,0,0,0,0,0
"0,0,1,0,0,0,0,1,-1",0,0,-99,0,0,0,0,-99,-99
"0,0,1,0,0,1,-1,0,-1",-10.434062,-10.36155112562,-99,-10.404050999361345,-12.598726025460403,-99,-99,-10.080465959835182,-99
"0,0,1,0,0,1,-1,1,-1",0,0,-99,0,0,-99,-99,-99,-99
"0,0,1,0,0,1,0,-1,-1",-11.622167100199999,-11.514110849669255,-99,-11.326634530048581,-13.7237880782,-99,-11.835468627888558,-99,-99
"0,0,1,0,0,1,0,0,-1",0,0,-99,0,0,-99,0,0,-99
"0,0,1,0,0,1,1,-1,-1",0,0,-99,0,0,-99,-99,-99,-99
"0,0,1,0,1,0,-1,0,-1",-19.806045254042495,-19.671535934634786,-99,-19.05797426055075,-99,-18.53621943449852,-99,4.049894796056586,-99
"0,0,1,0,1,0,-1,0,0",0,0,-99,0,-99,0,-99,0,0
"0,0,1,0,1,0,-1,1,-1",0,0,-99,0,-99,0,-99,-99,-99
"0,0,1,0,1,0,0,0,-1",0,0,-99,0,-99,0,0,0,-99
"0,0,1,0,1,1,-1,-1,-1",0,0,-99,0,-99,-99,-99,-99,-99
"0,0,1,0,1,1,-1,0,-1",0,0,-99,0,-99,-99,-99,0,-99
"0,0,1,0,1,1,0,-1,-1",0,0,-99,0,-99,-99,0,-99,-99
"0,0,1,1,-1,-1,-1,0,1",4.499999999999993,4.499998345345627,-99,-99,-99,-99,-99,4.499996145896596,-99
